ItemID,year,WeekIdentifier,SalesChannel,Territory,BasePrice,PrevBasePrice,NewBasePrice
YG_4QaI71,2018,19,Stores,YXX,18.540000000000003,18.540000000000003,17.694000000000003
YG_4QaI71,2018,23,Stores,YXX,18.540000000000003,17.694000000000003,18.540000000000003
YG_4QaI71,2018,24,Stores,YXX,18.540000000000003,18.540000000000003,17.694000000000003
YG_4QaI71,2018,46,Stores,YXX,18.540000000000003,17.694000000000003,17.131
9PSYut860,2018,10,Stores,YXX,22.904,22.904,21.554
9PSYut860,2018,10,Stores,AXX,22.904,22.904,22.003999999999998
9PSYut860,2018,19,E-commerce,AXX,22.904,22.904,20.203
9PSYut860,2018,19,Stores,YXX,22.904,22.904,15.995000000000001
9PSYut860,2018,19,Stores,AXX,22.904,22.904,17.503
9PSYut860,2018,20,E-commerce,AXX,22.904,20.203,17.503
9PSYut860,2018,23,E-commerce,AXX,22.904,17.503,18.403
9PSYut860,2018,23,Stores,YXX,22.904,15.995000000000001,17.147
9PSYut860,2018,23,Stores,AXX,22.904,17.503,18.403
9PSYut860,2018,24,E-commerce,AXX,22.904,18.403,17.503
9PSYut860,2018,24,Stores,YXX,22.904,17.147,15.995
9PSYut860,2018,24,Stores,AXX,22.904,18.403,17.503
9PSYut860,2018,46,Stores,YXX,22.904,15.995000000000001,13.700000000000001
9PSYut860,2018,46,Stores,AXX,22.904,17.503,15.702
zjF2UTM13,2018,52,E-commerce,AXX,25.283,25.283,23.032
zjF2UTM13,2018,52,Stores,YXX,25.283,25.283,22.358
zjF2UTM13,2018,52,Stores,AXX,25.283,25.283,23.032
YF3aGM844,2019,7,E-commerce,AXX,25.133,25.133,22.881999999999998
YF3aGM844,2019,7,Stores,AXX,25.133,25.133,22.881999999999998
4Jle19Q96,2018,52,E-commerce,AXX,24.762999999999998,24.762999999999998,21.613
4Jle19Q96,2018,52,Stores,YXX,24.762999999999998,24.762999999999998,20.726
4Jle19Q96,2018,52,Stores,AXX,24.762999999999998,24.762999999999998,21.613
4Jle19Q96,2019,9,E-commerce,AXX,24.762999999999998,21.613,19.811999999999998
4Jle19Q96,2019,9,Stores,YXX,24.762999999999998,20.726,18.416999999999998
4Jle19Q96,2019,9,Stores,AXX,24.762999999999998,21.613,19.811999999999998
Rh5RVik18,2018,21,E-commerce,AXX,28.434,28.434,23.933
Rh5RVik18,2018,40,E-commerce,AXX,28.434,23.933,21.683
Rh5RVik18,2018,51,E-commerce,AXX,28.434,21.683,23.933
Rh5RVik18,2018,52,E-commerce,AXX,28.434,23.933,21.683
NWGJX7A26,2018,19,E-commerce,AXX,22.633,22.633,20.833
NWGJX7A26,2018,19,Stores,YXX,22.633,22.633,19.708
NWGJX7A26,2018,19,Stores,AXX,22.633,22.633,20.381999999999998
NWGJX7A26,2018,20,E-commerce,AXX,22.633,20.833,20.381999999999998
NWGJX7A26,2018,23,Stores,YXX,22.633,19.708,20.293
NWGJX7A26,2018,23,Stores,AXX,22.633,20.381999999999998,20.833
NWGJX7A26,2018,24,Stores,YXX,22.633,20.293,19.708
NWGJX7A26,2018,24,Stores,AXX,22.633,20.833,20.381999999999998
NWGJX7A26,2018,37,E-commerce,AXX,22.633,20.381999999999998,20.833
NWGJX7A26,2018,39,E-commerce,AXX,22.633,20.833,20.381999999999998
NWGJX7A26,2018,41,E-commerce,AXX,22.633,20.381999999999998,20.833
NWGJX7A26,2018,42,E-commerce,AXX,22.633,20.833,20.381999999999998
pVAh3vE59,2018,21,E-commerce,AXX,23.023,23.023,21.223
pREy2XA44,2018,19,Stores,AXX,27.353,27.353,23.753
pREy2XA44,2018,21,E-commerce,AXX,27.353,27.353,24.653000000000002
pREy2XA44,2018,22,E-commerce,AXX,27.353,24.653000000000002,23.753
pREy2XA44,2018,23,E-commerce,AXX,27.353,23.753,24.653
pREy2XA44,2018,23,Stores,AXX,27.353,23.753,24.653
pREy2XA44,2018,24,Stores,AXX,27.353,24.653000000000002,23.753
pREy2XA44,2018,34,E-commerce,AXX,27.353,24.653000000000002,23.753
pREy2XA44,2018,46,Stores,AXX,27.353,23.753,21.052
K-ZKVCc94,2018,19,Stores,AXX,23.863,23.863,21.837
K-ZKVCc94,2018,21,E-commerce,AXX,23.863,23.863,21.837
K-ZKVCc94,2018,26,Stores,AXX,23.863,21.837,21.162
K-ZKVCc94,2018,32,E-commerce,AXX,23.863,21.837,21.162
K-ZKVCc94,2018,46,Stores,AXX,23.863,21.162,20.037
huIwVR052,2018,52,E-commerce,AXX,14.922,14.922,14.022
huIwVR052,2018,52,Stores,YXX,14.922,14.922,13.797
huIwVR052,2018,52,Stores,AXX,14.922,14.922,14.022
iSYSVeg53,2019,6,E-commerce,AXX,18.653000000000002,18.653000000000002,17.843000000000004
iSYSVeg53,2019,6,Stores,YXX,18.653000000000002,18.653000000000002,17.618000000000002
iSYSVeg53,2019,6,Stores,AXX,18.653000000000002,18.653000000000002,17.843000000000004
iSYSVeg53,2019,7,E-commerce,AXX,18.653000000000002,17.843000000000004,18.653000000000002
iSYSVeg53,2019,7,Stores,YXX,18.653000000000002,17.618000000000002,18.653000000000002
iSYSVeg53,2019,7,Stores,AXX,18.653000000000002,17.843000000000004,18.653000000000002
EdTLkBY83,2018,52,Stores,YXX,24.727999999999998,24.727999999999998,21.240000000000002
EdTLkBY83,2018,52,Stores,AXX,24.727999999999998,24.727999999999998,22.028
F7aCAJM28,2018,52,E-commerce,AXX,19.453000000000003,19.453000000000003,18.553
F7aCAJM28,2018,52,Stores,YXX,19.453000000000003,19.453000000000003,18.291000000000004
F7aCAJM28,2018,52,Stores,AXX,19.453000000000003,19.453000000000003,18.553
a67nXoM12,2018,7,Stores,YXX,30.37,30.37,22.763
a67nXoM12,2018,8,Stores,YXX,30.37,22.763,20.423000000000002
nQqmpjs39,2018,19,E-commerce,AXX,18.603,18.603,17.702
nQqmpjs39,2018,19,Stores,YXX,18.603,18.603,16.352
nQqmpjs39,2018,19,Stores,AXX,18.603,18.603,16.802
nQqmpjs39,2018,21,E-commerce,AXX,18.603,17.702,16.802
nQqmpjs39,2018,22,E-commerce,AXX,18.603,16.802,17.701999999999998
nQqmpjs39,2018,23,Stores,YXX,18.603,16.352,16.915
nQqmpjs39,2018,23,Stores,AXX,18.603,16.802,17.252000000000002
nQqmpjs39,2018,24,E-commerce,AXX,18.603,17.702,16.802
nQqmpjs39,2018,24,Stores,YXX,18.603,16.915,16.351999999999997
nQqmpjs39,2018,24,Stores,AXX,18.603,17.252000000000002,16.802
Lx0F1pU69,2018,19,Stores,AXX,24.293,24.293,22.041999999999998
Lx0F1pU69,2018,23,Stores,AXX,24.293,22.041999999999998,24.293
Lx0F1pU69,2018,24,Stores,AXX,24.293,24.293,22.041999999999998
O21bkAA40,2018,17,Stores,YXX,23.892999999999997,23.892999999999997,20.967999999999996
O21bkAA40,2018,17,Stores,AXX,23.892999999999997,23.892999999999997,21.641999999999996
O21bkAA40,2018,28,Stores,YXX,23.892999999999997,20.967999999999996,19.796999999999997
O21bkAA40,2018,28,Stores,AXX,23.892999999999997,21.641999999999996,20.741999999999997
O21bkAA40,2019,9,Stores,YXX,23.892999999999997,19.796999999999997,19.211999999999996
O21bkAA40,2019,9,Stores,AXX,23.892999999999997,20.741999999999997,20.291999999999994
q77znfM24,2018,47,Stores,YXX,14.152,14.152,13.027
q77znfM24,2018,47,Stores,AXX,14.152,14.152,13.251999999999999
WKdL5TE16,2018,26,Stores,AXX,25.093,25.093,21.942999999999998
PbhCPhU57,2018,7,Stores,AXX,23.413,23.413,20.713
PbhCPhU57,2018,8,Stores,AXX,23.413,20.713,19.813000000000002
HsP5Ntg95,2018,22,E-commerce,AXX,16.013,16.013,14.663
HsP5Ntg95,2018,44,E-commerce,AXX,16.013,14.663,12.862000000000002
HsP5Ntg95,2018,51,E-commerce,AXX,16.013,12.862000000000002,14.663
HsP5Ntg95,2018,52,E-commerce,AXX,16.013,14.663,12.862000000000002
2kYhNMY10,2018,17,Stores,YXX,23.083000000000002,23.083000000000002,21.395000000000003
2kYhNMY10,2018,19,Stores,YXX,23.083000000000002,21.395000000000003,20.270000000000003
2kYhNMY10,2018,46,Stores,YXX,23.083000000000002,20.270000000000003,18.861000000000004
slHwGXk81,2019,7,E-commerce,AXX,19.253,19.253,17.453000000000003
slHwGXk81,2019,7,Stores,AXX,19.253,19.253,17.453000000000003
slHwGXk81,2019,9,E-commerce,AXX,19.253,17.453000000000003,16.102000000000004
slHwGXk81,2019,9,Stores,AXX,19.253,17.453000000000003,16.102000000000004
B2lePog54,2018,26,E-commerce,AXX,28.204,28.204,23.703
HgMoW8E31,2018,17,E-commerce,AXX,28.624,28.624,24.573
HgMoW8E31,2018,17,Stores,YXX,28.624,28.624,23.448
HgMoW8E31,2018,17,Stores,AXX,28.624,28.624,24.573
HgMoW8E31,2018,19,Stores,YXX,28.624,23.448,21.72
HgMoW8E31,2018,19,Stores,AXX,28.624,24.573,23.223
HgMoW8E31,2018,21,E-commerce,AXX,28.624,24.573,23.223
HgMoW8E31,2018,22,E-commerce,AXX,28.624,23.223,24.573
HgMoW8E31,2018,23,Stores,YXX,28.624,21.72,23.448
HgMoW8E31,2018,23,Stores,AXX,28.624,23.223,24.573
HgMoW8E31,2018,24,Stores,YXX,28.624,23.448,21.72
HgMoW8E31,2018,24,Stores,AXX,28.624,24.573,23.223
HgMoW8E31,2018,25,E-commerce,AXX,28.624,24.573,23.223
HgMoW8E31,2018,46,Stores,YXX,28.624,21.72,18.844
HgMoW8E31,2018,46,Stores,AXX,28.624,23.223,20.972
MjIAMn864,2018,17,Stores,YXX,27.63,27.63,21.216
MjIAMn864,2018,17,Stores,AXX,27.63,27.63,22.679
MjIAMn864,2018,19,Stores,YXX,27.63,21.216,18.880000000000003
MjIAMn864,2018,19,Stores,AXX,27.63,22.679,20.878999999999998
MjIAMn864,2018,22,E-commerce,AXX,27.63,27.63,20.878999999999998
MjIAMn864,2018,23,E-commerce,AXX,27.63,20.878999999999998,21.778999999999996
MjIAMn864,2018,23,Stores,YXX,27.63,18.880000000000003,20.046000000000003
MjIAMn864,2018,23,Stores,AXX,27.63,20.878999999999998,21.778999999999996
MjIAMn864,2018,24,E-commerce,AXX,27.63,21.778999999999996,20.878999999999998
MjIAMn864,2018,24,Stores,YXX,27.63,20.046,18.88
MjIAMn864,2018,24,Stores,AXX,27.63,21.778999999999996,20.878999999999998
MjIAMn864,2018,46,Stores,YXX,27.63,18.880000000000003,15.963000000000003
MjIAMn864,2018,46,Stores,AXX,27.63,20.878999999999998,18.628
V_c1bmA54,2018,19,E-commerce,AXX,20.123,20.123,18.097
V_c1bmA54,2018,19,Stores,YXX,20.123,20.123,16.027
V_c1bmA54,2018,19,Stores,AXX,20.123,20.123,16.972
V_c1bmA54,2018,26,E-commerce,AXX,20.123,17.647,16.972
V_c1bmA54,2018,28,E-commerce,AXX,20.123,17.422000000000004,18.097
V_c1bmA54,2018,30,E-commerce,AXX,20.123,17.647,16.972
V_c1bmA54,2018,38,E-commerce,AXX,20.123,17.422000000000004,18.097
V_c1bmA54,2018,43,E-commerce,AXX,20.123,17.647,16.972
TuNpS0o71,2018,19,Stores,YXX,20.203000000000003,20.203000000000003,17.322000000000003
TuNpS0o71,2018,23,Stores,YXX,20.203000000000003,17.322000000000003,17.907000000000004
TuNpS0o71,2018,24,Stores,YXX,20.203000000000003,17.907000000000004,17.322000000000003
TuNpS0o71,2018,46,Stores,YXX,20.203000000000003,17.322000000000003,16.445000000000004
6r_SjIU45,2018,19,Stores,YXX,21.384,21.384,15.595
6r_SjIU45,2018,23,Stores,YXX,21.384,15.595,18.490000000000002
6r_SjIU45,2018,24,Stores,YXX,21.384,18.490000000000002,15.595000000000002
a9kkMV050,2018,12,E-commerce,AXX,25.532999999999998,25.532999999999998,23.732999999999997
a9kkMV050,2018,12,Stores,YXX,25.532999999999998,25.532999999999998,23.206
a9kkMV050,2018,12,Stores,AXX,25.532999999999998,25.532999999999998,23.732999999999997
a9kkMV050,2018,16,Stores,YXX,25.532999999999998,23.206,20.299
a9kkMV050,2018,16,Stores,AXX,25.532999999999998,23.732999999999997,21.482
a9kkMV050,2018,19,E-commerce,AXX,25.532999999999998,23.732999999999997,21.482
EMXLSb414,2018,12,E-commerce,AXX,21.024,21.024,16.523000000000003
EMXLSb414,2018,24,E-commerce,AXX,21.024,16.523000000000003,15.623000000000003
fCNOwXA68,2018,17,Stores,YXX,29.358999999999998,29.358999999999998,26.590999999999998
fCNOwXA68,2018,26,Stores,YXX,29.358999999999998,26.590999999999998,25.415999999999997
fCNOwXA68,2018,28,Stores,YXX,29.358999999999998,25.415999999999997,22.476999999999997
4ghWMbo77,2018,19,E-commerce,AXX,21.483,21.483,19.233
4ghWMbo77,2018,19,Stores,YXX,21.483,21.483,18.922000000000004
4ghWMbo77,2018,19,Stores,AXX,21.483,21.483,19.233
4ghWMbo77,2018,26,E-commerce,AXX,21.483,19.233,17.432000000000002
4ghWMbo77,2018,26,Stores,YXX,21.483,18.922000000000004,16.397000000000006
4ghWMbo77,2018,26,Stores,AXX,21.483,19.233,17.432000000000002
ib86ipQ27,2019,7,E-commerce,AXX,12.812000000000001,12.812000000000001,12.137
ib86ipQ27,2019,7,Stores,YXX,12.812000000000001,12.812000000000001,11.966000000000001
ib86ipQ27,2019,7,Stores,AXX,12.812000000000001,12.812000000000001,12.137
RmCdKQE79,2018,19,Stores,YXX,17.373,17.373,15.122
RmCdKQE79,2018,19,Stores,AXX,17.373,17.373,15.572000000000001
RmCdKQE79,2018,23,Stores,YXX,17.373,15.122,17.373
RmCdKQE79,2018,23,Stores,AXX,17.373,15.572000000000001,17.373
RmCdKQE79,2018,24,Stores,YXX,17.373,17.373,15.122
RmCdKQE79,2018,24,Stores,AXX,17.373,17.373,15.572000000000001
RmCdKQE79,2018,32,Stores,YXX,17.373,15.122,13.997
RmCdKQE79,2018,32,Stores,AXX,17.373,15.572000000000001,14.672
UH4QHoM48,2018,19,Stores,AXX,25.134,25.134,19.732999999999997
UH4QHoM48,2018,20,E-commerce,AXX,25.134,25.134,20.633
UH4QHoM48,2018,21,E-commerce,AXX,25.134,20.633,25.134
UH4QHoM48,2018,22,E-commerce,AXX,25.134,25.134,20.633
UH4QHoM48,2018,23,Stores,AXX,25.134,19.732999999999997,20.632999999999996
UH4QHoM48,2018,24,E-commerce,AXX,25.134,20.633,19.732999999999997
UH4QHoM48,2018,24,Stores,AXX,25.134,20.633,19.732999999999997
UH4QHoM48,2018,46,E-commerce,AXX,25.134,19.732999999999997,17.031999999999996
UH4QHoM48,2018,46,Stores,AXX,25.134,19.732999999999997,17.031999999999996
IiJk69092,2019,6,E-commerce,AXX,29.294,29.294,25.692999999999998
B5PxTCI62,2019,7,E-commerce,AXX,25.855,25.855,20.229
z6-sK9U44,2018,19,Stores,AXX,18.953,18.953,15.351999999999999
z6-sK9U44,2018,23,Stores,AXX,18.953,15.351999999999999,18.953
z6-sK9U44,2018,24,Stores,AXX,18.953,18.953,15.351999999999999
lxSuflU69,2019,7,E-commerce,AXX,23.653,23.653,22.078
lxSuflU69,2019,7,Stores,AXX,23.653,23.653,22.078
O7osld087,2018,16,E-commerce,AXX,19.923000000000002,19.923000000000002,18.573
O7osld087,2018,17,Stores,AXX,19.923000000000002,19.923000000000002,18.123
O7osld087,2018,19,Stores,AXX,19.923000000000002,18.123,16.772000000000002
O7osld087,2018,21,E-commerce,AXX,19.923000000000002,18.573,16.772000000000002
urE_4Gc65,2018,16,E-commerce,AXX,18.403000000000002,18.403000000000002,16.152
urE_4Gc65,2018,17,Stores,YXX,18.403000000000002,18.403000000000002,15.478000000000002
urE_4Gc65,2018,17,Stores,AXX,18.403000000000002,18.403000000000002,16.152
urE_4Gc65,2018,19,Stores,YXX,18.403000000000002,15.478000000000002,14.892000000000001
urE_4Gc65,2018,19,Stores,AXX,18.403000000000002,16.152,15.702000000000002
urE_4Gc65,2018,21,E-commerce,AXX,18.403000000000002,16.152,15.702000000000002
urE_4Gc65,2018,46,Stores,YXX,18.403000000000002,14.892000000000001,13.137000000000002
urE_4Gc65,2018,46,Stores,AXX,18.403000000000002,15.702000000000002,14.352000000000002
urE_4Gc65,2019,1,E-commerce,AXX,18.403000000000002,15.702000000000002,14.352000000000002
FLbLINk17,2019,7,E-commerce,AXX,30.124000000000002,30.124000000000002,24.273
Y2CjV7M74,2018,52,E-commerce,AXX,23.023,23.023,20.773
Y2CjV7M74,2018,52,Stores,YXX,23.023,23.023,20.116
Y2CjV7M74,2018,52,Stores,AXX,23.023,23.023,20.773
Y2CjV7M74,2019,1,E-commerce,AXX,23.023,20.773,23.023
Y2CjV7M74,2019,3,E-commerce,AXX,23.023,23.023,20.323
Y2CjV7M74,2019,3,Stores,YXX,23.023,20.116,18.369
Y2CjV7M74,2019,3,Stores,AXX,23.023,20.773,19.422
Y2CjV7M74,2019,9,E-commerce,AXX,23.023,20.323,19.422
AQu3_Vc82,2018,5,Stores,AXX,21.843,21.843,20.942999999999998
AQu3_Vc82,2018,8,Stores,YXX,21.843,21.843,20.717
AQu3_Vc82,2018,10,Stores,YXX,21.843,20.717,20.042
AQu3_Vc82,2018,16,E-commerce,AXX,21.843,21.843,19.143
AQu3_Vc82,2018,17,Stores,YXX,21.843,20.042,16.892
AQu3_Vc82,2018,17,Stores,AXX,21.843,20.942999999999998,18.243
AQu3_Vc82,2018,28,E-commerce,AXX,21.843,19.143,18.242
AQu3_Vc82,2018,28,Stores,YXX,21.843,18.692999999999998,17.639
AQu3_Vc82,2018,28,Stores,AXX,21.843,19.143,18.242
AQu3_Vc82,2019,3,E-commerce,AXX,21.843,18.242,18.017000000000003
AQu3_Vc82,2019,4,E-commerce,AXX,21.843,18.017000000000003,17.792
AQu3_Vc82,2019,5,E-commerce,AXX,21.843,17.792,18.017000000000003
h19SL6U56,2018,19,Stores,YXX,21.688,21.688,17.615000000000002
h19SL6U56,2018,19,Stores,AXX,21.688,21.688,18.537
h19SL6U56,2018,23,Stores,YXX,21.688,17.615000000000002,18.200000000000003
h19SL6U56,2018,23,Stores,AXX,21.688,18.537,18.988
h19SL6U56,2018,24,Stores,YXX,21.688,18.200000000000003,17.615000000000002
h19SL6U56,2018,24,Stores,AXX,21.688,18.988,18.537
h19SL6U56,2018,32,Stores,YXX,21.688,17.615000000000002,15.293000000000003
h19SL6U56,2018,32,Stores,AXX,21.688,18.537,16.737000000000002
2dbUxEo95,2018,19,Stores,YXX,23.678,23.678,21.968000000000004
2dbUxEo95,2018,19,Stores,AXX,23.678,23.678,22.326999999999998
2dbUxEo95,2018,32,Stores,YXX,23.678,21.968000000000004,19.969
2dbUxEo95,2018,32,Stores,AXX,23.678,22.326999999999998,20.752
h-Z2BPs19,2019,7,E-commerce,AXX,15.581999999999999,15.581999999999999,14.232
E3Stcrk98,2018,26,Stores,YXX,20.403,20.403,17.185
E3Stcrk98,2018,26,Stores,AXX,20.403,20.403,17.927
E3Stcrk98,2018,32,Stores,YXX,20.403,17.185,15.721999999999998
E3Stcrk98,2018,32,Stores,AXX,20.403,17.927,16.802
E3Stcrk98,2019,9,Stores,YXX,20.403,15.721999999999998,15.136999999999999
E3Stcrk98,2019,9,Stores,AXX,20.403,16.802,16.352
hMelcok96,2018,7,Stores,YXX,18.288,18.288,16.825000000000003
dOGInVo14,2018,4,Stores,AXX,24.554000000000002,24.554000000000002,19.603
dOGInVo14,2018,19,Stores,AXX,24.554000000000002,19.603,18.253
v5RBNnE32,2018,17,E-commerce,AXX,22.723,22.723,20.022
v5RBNnE32,2018,17,Stores,AXX,22.723,22.723,20.022
v5RBNnE32,2018,19,E-commerce,AXX,22.723,20.022,19.346999999999998
v5RBNnE32,2018,19,Stores,AXX,22.723,20.022,19.346999999999998
98HAMPo55,2018,19,E-commerce,AXX,20.723,20.723,19.822
98HAMPo55,2018,19,Stores,YXX,20.723,20.723,18.405
98HAMPo55,2018,19,Stores,AXX,20.723,20.723,18.922
98HAMPo55,2018,24,E-commerce,AXX,20.723,19.822,18.922
98HAMPo55,2018,35,E-commerce,AXX,20.723,18.922,19.822
98HAMPo55,2018,38,E-commerce,AXX,20.723,19.822,18.922
98HAMPo55,2018,46,Stores,YXX,20.723,18.405,16.96
98HAMPo55,2018,46,Stores,AXX,20.723,18.922,17.797
98HAMPo55,2019,2,E-commerce,AXX,20.723,18.922,17.797
98HAMPo55,2019,3,E-commerce,AXX,20.723,17.797,19.822
98HAMPo55,2019,4,E-commerce,AXX,20.723,19.822,17.797
tGaEqx452,2018,12,Stores,YXX,21.504,21.504,18.052000000000003
tGaEqx452,2018,12,Stores,AXX,21.504,21.504,18.803
tGaEqx452,2018,19,Stores,YXX,21.504,18.052000000000003,14.600000000000001
tGaEqx452,2018,19,Stores,AXX,21.504,18.803,16.103
tGaEqx452,2018,23,Stores,YXX,21.504,14.600000000000001,18.052000000000003
tGaEqx452,2018,23,Stores,AXX,21.504,16.103,18.803
tGaEqx452,2018,24,Stores,YXX,21.504,18.052000000000003,14.600000000000001
tGaEqx452,2018,24,Stores,AXX,21.504,18.803,16.103
6FzTEYw67,2018,19,Stores,YXX,25.607999999999997,25.607999999999997,23.281
6FzTEYw67,2018,25,Stores,YXX,25.607999999999997,23.281,22.116
FKEgZGw75,2019,7,E-commerce,AXX,22.962999999999997,22.962999999999997,20.262999999999998
FKEgZGw75,2019,7,Stores,YXX,22.962999999999997,22.962999999999997,19.475
FKEgZGw75,2019,7,Stores,AXX,22.962999999999997,22.962999999999997,20.262999999999998
h4NaW1c90,2018,52,E-commerce,AXX,20.212999999999997,20.212999999999997,18.861999999999995
h4NaW1c90,2018,52,Stores,YXX,20.212999999999997,20.212999999999997,18.525
h4NaW1c90,2018,52,Stores,AXX,20.212999999999997,20.212999999999997,18.861999999999995
L-Jf5ck77,2018,19,Stores,AXX,17.692999999999998,17.692999999999998,14.992999999999999
L-Jf5ck77,2018,21,E-commerce,AXX,17.692999999999998,17.692999999999998,14.992999999999999
L-Jf5ck77,2018,46,E-commerce,AXX,17.692999999999998,14.992999999999999,12.741999999999999
L-Jf5ck77,2018,46,Stores,AXX,17.692999999999998,14.992999999999999,12.741999999999999
vyIHP4k46,2018,19,Stores,YXX,24.849,24.849,19.079
vyIHP4k46,2018,19,Stores,AXX,24.849,24.849,20.349
vyIHP4k46,2018,22,E-commerce,AXX,24.849,24.849,22.149
vyIHP4k46,2018,23,Stores,YXX,24.849,19.079,21.387999999999998
vyIHP4k46,2018,23,Stores,AXX,24.849,20.349,22.149
vyIHP4k46,2018,24,E-commerce,AXX,24.849,22.149,20.349
vyIHP4k46,2018,24,Stores,YXX,24.849,21.387999999999998,19.079
vyIHP4k46,2018,24,Stores,AXX,24.849,22.149,20.349
vyIHP4k46,2018,33,Stores,YXX,24.849,19.079,16.198
vyIHP4k46,2018,33,Stores,AXX,24.849,20.349,18.098
vyIHP4k46,2018,34,E-commerce,AXX,24.849,20.349,18.098
zfSfsgg100,2019,7,E-commerce,AXX,18.834,18.834,14.783
CtuSLIs87,2018,19,E-commerce,AXX,20.923000000000002,20.923000000000002,18.223
CtuSLIs87,2018,19,Stores,YXX,20.923000000000002,20.923000000000002,16.291000000000004
CtuSLIs87,2018,19,Stores,AXX,20.923000000000002,20.923000000000002,17.323
CtuSLIs87,2018,23,Stores,YXX,20.923000000000002,16.291000000000004,17.448000000000004
CtuSLIs87,2018,23,Stores,AXX,20.923000000000002,17.323,18.223
CtuSLIs87,2018,24,Stores,YXX,20.923000000000002,17.448,16.291
CtuSLIs87,2018,24,Stores,AXX,20.923000000000002,18.223,17.323
CtuSLIs87,2018,28,E-commerce,AXX,20.923000000000002,18.223,16.421999999999997
CtuSLIs87,2018,28,Stores,YXX,20.923000000000002,16.291000000000004,15.134000000000004
CtuSLIs87,2018,28,Stores,AXX,20.923000000000002,17.323,16.422
tSrXkCE91,2018,19,Stores,YXX,17.213,17.213,14.319
tSrXkCE91,2018,19,Stores,AXX,17.213,17.213,14.962000000000002
tSrXkCE91,2018,23,Stores,YXX,17.213,14.319,17.213
tSrXkCE91,2018,23,Stores,AXX,17.213,14.962000000000002,17.213
tSrXkCE91,2018,24,E-commerce,AXX,17.213,17.213,15.412
tSrXkCE91,2018,24,Stores,YXX,17.213,17.213,14.319
tSrXkCE91,2018,24,Stores,AXX,17.213,17.213,14.962000000000002
tSrXkCE91,2018,46,Stores,YXX,17.213,14.319,13.450000000000001
tSrXkCE91,2018,46,Stores,AXX,17.213,14.962000000000002,14.287000000000003
tSrXkCE91,2018,52,E-commerce,AXX,17.213,14.962000000000002,14.287000000000003
lAid6EI28,2018,16,E-commerce,AXX,24.462999999999997,24.462999999999997,22.662999999999997
lAid6EI28,2018,21,E-commerce,AXX,24.462999999999997,22.662999999999997,20.861999999999995
tI5OQgQ31,2019,7,Stores,YXX,26.073,26.073,24.159999999999997
tI5OQgQ31,2019,7,Stores,AXX,26.073,26.073,24.498
wNEKckY81,2018,17,E-commerce,AXX,15.073,15.073,13.722000000000001
YzCYRD448,2018,19,E-commerce,AXX,19.243000000000002,19.243000000000002,17.443
YzCYRD448,2018,19,Stores,YXX,19.243000000000002,19.243000000000002,15.147000000000002
YzCYRD448,2018,19,Stores,AXX,19.243000000000002,19.243000000000002,16.092000000000002
YzCYRD448,2018,23,Stores,YXX,19.243000000000002,15.147000000000002,16.903000000000002
YzCYRD448,2018,23,Stores,AXX,19.243000000000002,16.092000000000002,17.443
YzCYRD448,2018,24,Stores,YXX,19.243000000000002,16.903000000000002,15.147000000000002
YzCYRD448,2018,24,Stores,AXX,19.243000000000002,17.443,16.092000000000002
YzCYRD448,2018,28,E-commerce,AXX,19.243000000000002,17.443,16.092000000000002
QY3Gn0w22,2018,19,Stores,YXX,16.717,16.717,15.848999999999998
QY3Gn0w22,2018,23,Stores,YXX,16.717,15.848999999999998,16.717
QY3Gn0w22,2018,24,E-commerce,AXX,16.717,16.717,16.041999999999998
QY3Gn0w22,2018,24,Stores,YXX,16.717,16.717,15.848999999999998
QY3Gn0w22,2018,46,Stores,YXX,16.717,15.848999999999998,14.979999999999999
QY3Gn0w22,2019,3,E-commerce,AXX,16.717,16.041999999999998,15.366999999999999
cLIi6ZY18,2018,52,E-commerce,AXX,20.143,20.143,17.892
cLIi6ZY18,2018,52,Stores,YXX,20.143,20.143,17.218
cLIi6ZY18,2018,52,Stores,AXX,20.143,20.143,17.892
hdost4s29,2018,19,Stores,YXX,28.854,28.854,21.95
hdost4s29,2018,19,Stores,AXX,28.854,28.854,23.453
hdost4s29,2018,23,Stores,YXX,28.854,21.95,25.402
hdost4s29,2018,23,Stores,AXX,28.854,23.453,26.153
hdost4s29,2018,24,Stores,YXX,28.854,25.402,21.95
hdost4s29,2018,24,Stores,AXX,28.854,26.153,23.453
hdost4s29,2018,46,Stores,YXX,28.854,21.95,19.073999999999998
hdost4s29,2018,46,Stores,AXX,28.854,23.453,21.201999999999998
pFcfkM463,2018,24,E-commerce,AXX,37.346000000000004,37.346000000000004,28.344000000000005
htUoYD068,2019,7,Stores,YXX,24.483999999999998,24.483999999999998,20.433
htUoYD068,2019,7,Stores,AXX,24.483999999999998,24.483999999999998,21.333999999999996
kNpVu2o59,2018,52,E-commerce,AXX,26.233,26.233,23.533
kNpVu2o59,2018,52,Stores,YXX,26.233,26.233,22.745000000000005
kNpVu2o59,2018,52,Stores,AXX,26.233,26.233,23.533
kNpVu2o59,2019,9,Stores,YXX,26.233,22.745000000000005,21.579000000000004
kNpVu2o59,2019,9,Stores,AXX,26.233,23.533,22.632
6Z58B_s43,2018,46,Stores,AXX,21.993,21.993,17.041999999999998
JPKVL-M60,2018,17,E-commerce,AXX,20.532999999999998,20.532999999999998,19.182
